"Marque;Carburant;puiss_max;masse_ordma_min;Carrosserie;boite;gamme2;CO2;Cat_CO2"
"FIAT;GO;125.0;1940;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;169.0;E"
"FIAT;GO;125.0;2089;TS TERRAINS/CHEMINS;A;MOY-SUPERIEURE;194.0;E"
"FIAT;ES;206.0;1987;TS TERRAINS/CHEMINS;A;MOY-SUPERIEURE;262.0;G"
"FIAT;ES;206.0;2031;TS TERRAINS/CHEMINS;A;MOY-SUPERIEURE;262.0;G"
"FIAT;ES;51.0;935;BERLINE;M;INFERIEURE;110.0;B"
"FIAT;ES;51.0;1055;BERLINE;M;INFERIEURE;139.0;C"
"FIAT;GO;55.0;1150;BERLINE;M;INFERIEURE;128.0;C"
"FIAT;ES;51.0;1015;BERLINE;M;INFERIEURE;120.0;B"
"FIAT;ES;62.5;1050;BERLINE;M;INFERIEURE;105.0;B"
"FIAT;ES;62.5;1050;BERLINE;M;INFERIEURE;97.0;A"
"FIAT;ES;62.5;1125;BERLINE;M;INFERIEURE;114.0;B"
"FIAT;GO;55.0;1110;BERLINE;M;INFERIEURE;104.0;B"
"FIAT;GO;55.0;1110;BERLINE;M;INFERIEURE;109.0;B"
"FIAT;GO;55.0;1190;BERLINE;M;INFERIEURE;125.0;C"
"FIAT;ES;57.0;1100;BERLINE;M;INFERIEURE;124.0;C"
"FIAT;ES;57.0;1100;BERLINE;M;INFERIEURE;132.0;C"
"FIAT;GO;55.0;1165;BERLINE;M;INFERIEURE;112.0;B"
"FIAT;GO;70.0;1205;BERLINE;M;INFERIEURE;110.0;B"
"FIAT;ES;77.0;1135;BERLINE;M;INFERIEURE;133.0;C"
"FIAT;GO;62.0;1205;BERLINE;M;INFERIEURE;90.0;A"
"FIAT;ES;51.0;1090;BERLINE;M;INFERIEURE;126.0;C"
"FIAT;ES;62.5;1150;BERLINE;M;INFERIEURE;98.0;A"
"FIAT;ES;57.0;1115;BERLINE;M;INFERIEURE;124.0;C"
"FIAT;ES;57.0;1115;BERLINE;M;INFERIEURE;132.0;C"
"FIAT;GO;55.0;1180;BERLINE;M;INFERIEURE;112.0;B"
"FIAT;GO;70.0;1220;BERLINE;M;INFERIEURE;110.0;B"
"FIAT;ES;77.0;1150;BERLINE;M;INFERIEURE;133.0;C"
"FIAT;GO;62.0;1220;BERLINE;M;INFERIEURE;90.0;A"
"FIAT;ES;51.0;1105;BERLINE;M;INFERIEURE;126.0;C"
"FIAT;ES;62.5;1165;BERLINE;M;INFERIEURE;98.0;A"
"FIAT;GO;120.0;1984;MINIBUS;M;MOY-INFERIEURE;183.0;E"
"FIAT;GO;120.0;2017;MINIBUS;M;MOY-INFERIEURE;183.0;E"
"FIAT;GO;120.0;2032;MINIBUS;M;MOY-INFERIEURE;183.0;E"
"FIAT;GO;94.0;1976;MINIBUS;M;MOY-INFERIEURE;183.0;E"
"FIAT;GO;94.0;1986;MINIBUS;M;MOY-INFERIEURE;183.0;E"
"FIAT;GO;94.0;2001;MINIBUS;M;MOY-INFERIEURE;183.0;E"
"FIAT;ES;88.0;1230;TS TERRAINS/CHEMINS;A;INFERIEURE;165.0;E"
"FIAT;ES;88.0;1230;TS TERRAINS/CHEMINS;A;INFERIEURE;155.0;D"
"FIAT;ES;88.0;1215;TS TERRAINS/CHEMINS;M;INFERIEURE;143.0;D"
"FIAT;ES;88.0;1215;TS TERRAINS/CHEMINS;M;INFERIEURE;141.0;D"
"FIAT;GO;99.2;1360;TS TERRAINS/CHEMINS;M;INFERIEURE;128.0;C"
"FIAT;GO;99.2;1360;TS TERRAINS/CHEMINS;M;INFERIEURE;129.0;C"
"FIAT;ES;88.0;1275;TS TERRAINS/CHEMINS;M;INFERIEURE;149.0;D"
"FIAT;GO;99.2;1425;TS TERRAINS/CHEMINS;M;INFERIEURE;141.0;D"
"FIAT;GO;99.2;1425;TS TERRAINS/CHEMINS;M;INFERIEURE;139.0;C"
"FORD;ES;77.0;1308;MINISPACE;A;INFERIEURE;149.0;D"
"FORD;ES;92.0;1279;MINISPACE;M;INFERIEURE;114.0;B"
"FORD;ES;66.0;1275;MINISPACE;M;INFERIEURE;139.0;C"
"FORD;GO;70.0;1310;MINISPACE;M;INFERIEURE;104.0;B"
"FORD;GO;55.0;1307;MINISPACE;M;INFERIEURE;109.0;B"
"FORD;ES;110.0;1385;MONOSPACE;M;MOY-INFERIEURE;144.0;D"
"FORD;ES;134.0;1385;MONOSPACE;M;MOY-INFERIEURE;144.0;D"
"FORD;ES;92.0;1391;MONOSPACE;M;MOY-INFERIEURE;117.0;B"
"FORD;ES;74.0;1391;MONOSPACE;M;MOY-INFERIEURE;117.0;B"
"FORD;GO;85.0;1390;MONOSPACE;M;MOY-INFERIEURE;117.0;B"
"FORD;GO;85.0;1390;MONOSPACE;M;MOY-INFERIEURE;112.0;B"
"FORD;GO;70.0;1390;MONOSPACE;M;MOY-INFERIEURE;117.0;B"
"FORD;GO;70.0;1390;MONOSPACE;M;MOY-INFERIEURE;112.0;B"
"FORD;GO;120.0;1488;MONOSPACE;M;MOY-INFERIEURE;129.0;C"
"FORD;GO;120.0;1550;MONOSPACE;A;MOY-INFERIEURE;144.0;D"
"FORD;GO;85.0;1550;MONOSPACE;A;MOY-INFERIEURE;144.0;D"
"FORD;GO;103.0;1488;MONOSPACE;M;MOY-INFERIEURE;129.0;C"
"FORD;GO;103.0;1550;MONOSPACE;A;MOY-INFERIEURE;144.0;D"
"FORD;ES;77.0;1089;BERLINE;A;INFERIEURE;138.0;C"
"FORD;ES;77.0;1098;BERLINE;A;INFERIEURE;138.0;C"
"FORD;ES;134.0;1163;BERLINE;M;INFERIEURE;138.0;C"
"FORD;ES;92.0;1091;BERLINE;M;INFERIEURE;99.0;A"
"FORD;ES;92.0;1101;BERLINE;M;INFERIEURE;99.0;A"
"FORD;ES;59.0;1045;BERLINE;M;INFERIEURE;99.0;A"
"FORD;ES;59.0;1055;BERLINE;M;INFERIEURE;99.0;A"
"FORD;ES;74.0;1091;BERLINE;M;INFERIEURE;99.0;A"
"FORD;ES;74.0;1101;BERLINE;M;INFERIEURE;99.0;A"
"FORD;ES;60.0;1045;BERLINE;M;INFERIEURE;120.0;B"
"FORD;ES;60.0;1055;BERLINE;M;INFERIEURE;120.0;B"
"FORD;ES;44.0;1045;BERLINE;M;INFERIEURE;120.0;B"
"FORD;ES;44.0;1055;BERLINE;M;INFERIEURE;120.0;B"
"FORD;GO;70.0;1108;BERLINE;M;INFERIEURE;87.0;A"
"FORD;GO;70.0;1117;BERLINE;M;INFERIEURE;87.0;A"
"FORD;GO;70.0;1108;BERLINE;M;INFERIEURE;95.0;A"
"FORD;GO;70.0;1117;BERLINE;M;INFERIEURE;95.0;A"
"FORD;GO;55.0;1108;BERLINE;M;INFERIEURE;98.0;A"
"FORD;GO;55.0;1118;BERLINE;M;INFERIEURE;98.0;A"
"FORD;ES;110.0;1333;BERLINE;M;MOY-INFERIEURE;137.0;C"
"FORD;ES;110.0;1358;BREAK;M;MOY-INFERIEURE;137.0;C"
"FORD;ES;110.0;1340;BERLINE;M;MOY-INFERIEURE;137.0;C"
"FORD;ES;134.0;1333;BERLINE;M;MOY-INFERIEURE;137.0;C"
"FORD;ES;134.0;1358;BREAK;M;MOY-INFERIEURE;137.0;C"
"FORD;ES;134.0;1340;BERLINE;M;MOY-INFERIEURE;137.0;C"
"FORD;ES;92.0;1279;BERLINE;M;MOY-INFERIEURE;114.0;B"
"FORD;ES;92.0;1316;BREAK;M;MOY-INFERIEURE;117.0;B"
"FORD;ES;92.0;1306;BERLINE;M;MOY-INFERIEURE;117.0;B"
"FORD;ES;74.0;1276;BERLINE;M;MOY-INFERIEURE;109.0;B"
"FORD;ES;74.0;1313;BREAK;M;MOY-INFERIEURE;112.0;B"
"FORD;ES;74.0;1302;BERLINE;M;MOY-INFERIEURE;112.0;B"
"FORD;GO;77.0;1350;BERLINE;M;MOY-INFERIEURE;99.0;A"
"FORD;GO;77.0;1374;BREAK;M;MOY-INFERIEURE;99.0;A"
"FORD;GO;77.0;1357;BERLINE;M;MOY-INFERIEURE;99.0;A"
"FORD;GO;77.0;1350;BERLINE;M;MOY-INFERIEURE;88.0;A"
"FORD;GO;77.0;1374;BREAK;M;MOY-INFERIEURE;88.0;A"
"FORD;GO;77.0;1357;BERLINE;M;MOY-INFERIEURE;88.0;A"
"FORD;ES;92.0;1316;BERLINE;A;MOY-INFERIEURE;146.0;D"
"FORD;ES;92.0;1340;BREAK;A;MOY-INFERIEURE;146.0;D"
"FORD;ES;92.0;1324;BERLINE;A;MOY-INFERIEURE;146.0;D"
"FORD;ES;184.0;1437;BERLINE;M;MOY-INFERIEURE;169.0;E"
"FORD;ES;184.0;1461;BREAK;M;MOY-INFERIEURE;169.0;E"
"FORD;GO;85.0;1344;BERLINE;M;MOY-INFERIEURE;109.0;B"
"FORD;GO;85.0;1367;BREAK;M;MOY-INFERIEURE;109.0;B"
"FORD;GO;85.0;1350;BERLINE;M;MOY-INFERIEURE;109.0;B"
"FORD;GO;70.0;1338;BERLINE;M;MOY-INFERIEURE;109.0;B"
"FORD;GO;70.0;1362;BREAK;M;MOY-INFERIEURE;109.0;B"
"FORD;GO;70.0;1345;BERLINE;M;MOY-INFERIEURE;109.0;B"
"FORD;GO;120.0;1421;BERLINE;M;MOY-INFERIEURE;124.0;C"
"FORD;GO;120.0;1461;BERLINE;A;MOY-INFERIEURE;134.0;C"
"FORD;GO;120.0;1446;BREAK;M;MOY-INFERIEURE;124.0;C"
"FORD;GO;120.0;1485;BREAK;A;MOY-INFERIEURE;134.0;C"
"FORD;GO;120.0;1429;BERLINE;M;MOY-INFERIEURE;124.0;C"
"FORD;GO;120.0;1468;BERLINE;A;MOY-INFERIEURE;134.0;C"
"FORD;GO;85.0;1461;BERLINE;A;MOY-INFERIEURE;134.0;C"
"FORD;GO;85.0;1485;BREAK;A;MOY-INFERIEURE;134.0;C"
"FORD;GO;85.0;1468;BERLINE;A;MOY-INFERIEURE;134.0;C"
"FORD;GO;103.0;1421;BERLINE;M;MOY-INFERIEURE;124.0;C"
"FORD;GO;103.0;1461;BERLINE;A;MOY-INFERIEURE;134.0;C"
"FORD;GO;103.0;1446;BREAK;M;MOY-INFERIEURE;124.0;C"
"FORD;GO;103.0;1485;BREAK;A;MOY-INFERIEURE;134.0;C"
"FORD;GO;103.0;1429;BERLINE;M;MOY-INFERIEURE;124.0;C"
"FORD;GO;103.0;1468;BERLINE;A;MOY-INFERIEURE;134.0;C"
"FORD;ES;63.0;1270;BERLINE;M;MOY-INFERIEURE;136.0;C"
"FORD;ES;63.0;1307;BREAK;M;MOY-INFERIEURE;139.0;C"
"FORD;ES;63.0;1290;BERLINE;M;MOY-INFERIEURE;139.0;C"
"FORD;ES;118.0;1734;MONOSPACE;M;SUPERIEURE;167.0;E"
"FORD;GO;147.0;1841;MONOSPACE;A;SUPERIEURE;189.0;E"
"FORD;GO;147.0;1840;MONOSPACE;M;SUPERIEURE;179.0;E"
"FORD;GO;85.0;1734;MONOSPACE;M;SUPERIEURE;139.0;C"
"FORD;ES;146.0;1727;MONOSPACE;A;SUPERIEURE;189.0;E"
"FORD;GO;120.0;1733;MONOSPACE;M;SUPERIEURE;139.0;C"
"FORD;GO;120.0;1731;MONOSPACE;A;SUPERIEURE;159.0;D"
"FORD;GO;103.0;1733;MONOSPACE;M;SUPERIEURE;139.0;C"
"FORD;GO;103.0;1731;MONOSPACE;A;SUPERIEURE;159.0;D"
"FORD;ES;110.0;1496;MONOSPACE;M;MOY-INFERIEURE;149.0;D"
"FORD;ES;134.0;1496;MONOSPACE;M;MOY-INFERIEURE;149.0;D"
"FORD;ES;92.0;1493;MONOSPACE;M;MOY-INFERIEURE;119.0;B"
"FORD;ES;74.0;1493;MONOSPACE;M;MOY-INFERIEURE;119.0;B"
"FORD;GO;85.0;1504;MONOSPACE;M;MOY-INFERIEURE;124.0;C"
"FORD;GO;85.0;1504;MONOSPACE;M;MOY-INFERIEURE;120.0;B"
"FORD;GO;70.0;1504;MONOSPACE;M;MOY-INFERIEURE;124.0;C"
"FORD;GO;70.0;1504;MONOSPACE;M;MOY-INFERIEURE;120.0;B"
"FORD;GO;120.0;1575;MONOSPACE;M;MOY-INFERIEURE;134.0;C"
"FORD;GO;120.0;1634;MONOSPACE;A;MOY-INFERIEURE;149.0;D"
"FORD;GO;85.0;1634;MONOSPACE;A;MOY-INFERIEURE;149.0;D"
"FORD;GO;103.0;1575;MONOSPACE;M;MOY-INFERIEURE;134.0;C"
"FORD;GO;103.0;1634;MONOSPACE;A;MOY-INFERIEURE;149.0;D"
"FORD;ES;51.0;940;BERLINE;M;INFERIEURE;115.0;B"
"FORD;GO;55.0;1055;BERLINE;M;INFERIEURE;109.0;B"
"FORD;ES;110.0;1580;TS TERRAINS/CHEMINS;M;MOY-INFERIEURE;154.0;D"
"FORD;ES;134.0;1682;TS TERRAINS/CHEMINS;A;MOY-INFERIEURE;179.0;E"
"FORD;GO;120.0;1692;TS TERRAINS/CHEMINS;M;MOY-INFERIEURE;154.0;D"
"FORD;GO;120.0;1707;TS TERRAINS/CHEMINS;A;MOY-INFERIEURE;162.0;E"
"FORD;GO;103.0;1605;TS TERRAINS/CHEMINS;M;MOY-INFERIEURE;139.0;C"
"FORD;GO;103.0;1692;TS TERRAINS/CHEMINS;M;MOY-INFERIEURE;154.0;D"
"FORD;GO;103.0;1707;TS TERRAINS/CHEMINS;A;MOY-INFERIEURE;162.0;E"
"FORD;ES;118.0;1498;BERLINE;M;MOY-SUPERIEURE;149.0;D"
"FORD;ES;118.0;1501;BREAK;M;MOY-SUPERIEURE;149.0;D"
"FORD;GO;147.0;1605;BERLINE;A;MOY-SUPERIEURE;173.0;E"
"FORD;GO;147.0;1615;BREAK;A;MOY-SUPERIEURE;173.0;E"
"FORD;GO;85.0;1496;BERLINE;M;MOY-SUPERIEURE;112.0;B"
"FORD;GO;85.0;1505;BREAK;M;MOY-SUPERIEURE;112.0;B"
"FORD;GO;85.0;1496;BERLINE;M;MOY-SUPERIEURE;125.0;C"
"FORD;GO;85.0;1505;BREAK;M;MOY-SUPERIEURE;125.0;C"
"FORD;ES;176.0;1569;BERLINE;A;MOY-SUPERIEURE;179.0;E"
"FORD;ES;176.0;1588;BREAK;A;MOY-SUPERIEURE;179.0;E"
"FORD;GO;120.0;1573;BERLINE;A;MOY-SUPERIEURE;149.0;D"
"FORD;GO;120.0;1592;BREAK;A;MOY-SUPERIEURE;149.0;D"
"FORD;GO;120.0;1504;BERLINE;M;MOY-SUPERIEURE;119.0;B"
"FORD;GO;120.0;1575;BREAK;M;MOY-SUPERIEURE;120.0;B"
"FORD;GO;103.0;1573;BERLINE;A;MOY-SUPERIEURE;149.0;D"
"FORD;GO;103.0;1592;BREAK;A;MOY-SUPERIEURE;149.0;D"
"FORD;GO;103.0;1504;BERLINE;M;MOY-SUPERIEURE;119.0;B"
"FORD;GO;103.0;1575;BREAK;M;MOY-SUPERIEURE;120.0;B"
"FORD;ES;118.0;1602;MONOSPACE;M;SUPERIEURE;159.0;D"
"FORD;GO;147.0;1733;MONOSPACE;A;SUPERIEURE;189.0;E"
"FORD;GO;147.0;1734;MONOSPACE;M;SUPERIEURE;174.0;E"
"FORD;GO;85.0;1703;MONOSPACE;M;SUPERIEURE;139.0;C"
"FORD;ES;146.0;1676;MONOSPACE;A;SUPERIEURE;189.0;E"
"FORD;ES;176.0;1676;MONOSPACE;A;SUPERIEURE;194.0;E"
"FORD;GO;120.0;1690;MONOSPACE;M;SUPERIEURE;139.0;C"
"FORD;GO;120.0;1689;MONOSPACE;A;SUPERIEURE;159.0;D"
"FORD;GO;103.0;1690;MONOSPACE;M;SUPERIEURE;139.0;C"
"FORD;GO;103.0;1689;MONOSPACE;A;SUPERIEURE;159.0;D"
"FORD;GO;114.0;2136;COMBISPACE;M;INFERIEURE;172.0;E"
"FORD;GO;114.0;2160;COMBISPACE;M;INFERIEURE;172.0;E"
"FORD;GO;92.0;2136;COMBISPACE;M;INFERIEURE;172.0;E"
"FORD;GO;92.0;2160;COMBISPACE;M;INFERIEURE;172.0;E"
"FORD;GO;114.0;1975;MINIBUS;M;MOY-INFERIEURE;168.0;E"
"FORD;GO;114.0;2057;MINIBUS;M;MOY-INFERIEURE;168.0;E"
"FORD;GO;114.0;2083;MINIBUS;M;MOY-INFERIEURE;181.0;E"
"FORD;GO;92.0;1975;MINIBUS;M;MOY-INFERIEURE;168.0;E"
"FORD;GO;92.0;2057;MINIBUS;M;MOY-INFERIEURE;168.0;E"
"FORD;GO;92.0;2083;MINIBUS;M;MOY-INFERIEURE;181.0;E"
"FORD;GO;74.0;1975;MINIBUS;M;MOY-INFERIEURE;168.0;E"
"FORD;GO;74.0;2057;MINIBUS;M;MOY-INFERIEURE;168.0;E"
"FORD;GO;92.0;2015;MINIBUS;M;MOY-INFERIEURE;184.0;E"
"FORD;GO;92.0;2015;MINIBUS;M;MOY-INFERIEURE;189.0;E"
"FORD;GO;92.0;2015;MINIBUS;M;MOY-INFERIEURE;194.0;E"
"FORD;GO;103.0;2015;MINIBUS;M;MOY-INFERIEURE;184.0;E"
"FORD;GO;103.0;2015;MINIBUS;M;MOY-INFERIEURE;189.0;E"
"FORD;GO;103.0;2015;MINIBUS;M;MOY-INFERIEURE;194.0;E"
"FORD;GO;92.0;2067;MINIBUS;M;MOY-INFERIEURE;184.0;E"
"FORD;GO;92.0;2067;MINIBUS;M;MOY-INFERIEURE;189.0;E"
"FORD;GO;92.0;2108;MINIBUS;M;MOY-INFERIEURE;194.0;E"
"FORD;GO;92.0;2108;MINIBUS;M;MOY-INFERIEURE;197.0;E"
"FORD;GO;92.0;2093;MINIBUS;M;MOY-INFERIEURE;189.0;E"
"FORD;GO;92.0;2093;MINIBUS;M;MOY-INFERIEURE;192.0;E"
"FORD;GO;92.0;2134;MINIBUS;M;MOY-INFERIEURE;194.0;E"
"FORD;GO;92.0;2134;MINIBUS;M;MOY-INFERIEURE;197.0;E"
"FORD;GO;92.0;2067;MINIBUS;M;MOY-INFERIEURE;194.0;E"
"FORD;GO;92.0;2108;MINIBUS;M;MOY-INFERIEURE;199.0;E"
"FORD;GO;92.0;2108;MINIBUS;M;MOY-INFERIEURE;203.0;F"
"FORD;GO;92.0;2093;MINIBUS;M;MOY-INFERIEURE;194.0;E"
"FORD;GO;92.0;2093;MINIBUS;M;MOY-INFERIEURE;197.0;E"
"FORD;GO;92.0;2134;MINIBUS;M;MOY-INFERIEURE;199.0;E"
"FORD;GO;92.0;2134;MINIBUS;M;MOY-INFERIEURE;203.0;F"
"FORD;GO;74.0;2067;MINIBUS;M;MOY-INFERIEURE;184.0;E"
"FORD;GO;74.0;2067;MINIBUS;M;MOY-INFERIEURE;189.0;E"
"FORD;GO;74.0;2093;MINIBUS;M;MOY-INFERIEURE;189.0;E"
"FORD;GO;74.0;2093;MINIBUS;M;MOY-INFERIEURE;192.0;E"
"FORD;GO;74.0;2067;MINIBUS;M;MOY-INFERIEURE;194.0;E"
"FORD;GO;74.0;2093;MINIBUS;M;MOY-INFERIEURE;194.0;E"
"FORD;GO;74.0;2093;MINIBUS;M;MOY-INFERIEURE;197.0;E"
"FORD;GO;103.0;2108;MINIBUS;M;MOY-INFERIEURE;194.0;E"
"FORD;GO;103.0;2108;MINIBUS;M;MOY-INFERIEURE;197.0;E"
"FORD;GO;103.0;2134;MINIBUS;M;MOY-INFERIEURE;194.0;E"
"FORD;GO;103.0;2134;MINIBUS;M;MOY-INFERIEURE;197.0;E"
"FORD;GO;103.0;2108;MINIBUS;M;MOY-INFERIEURE;199.0;E"
"FORD;GO;103.0;2108;MINIBUS;M;MOY-INFERIEURE;203.0;F"
"FORD;GO;103.0;2134;MINIBUS;M;MOY-INFERIEURE;199.0;E"
"FORD;GO;103.0;2134;MINIBUS;M;MOY-INFERIEURE;203.0;F"
"FORD;GO;92.0;2016;MINIBUS;M;MOY-INFERIEURE;184.0;E"
"FORD;GO;92.0;2016;MINIBUS;M;MOY-INFERIEURE;189.0;E"
"FORD;GO;92.0;2016;MINIBUS;M;MOY-INFERIEURE;192.0;E"
"FORD;GO;92.0;2057;MINIBUS;M;MOY-INFERIEURE;189.0;E"
"FORD;GO;92.0;2057;MINIBUS;M;MOY-INFERIEURE;194.0;E"
"FORD;GO;92.0;2057;MINIBUS;M;MOY-INFERIEURE;197.0;E"
"FORD;GO;92.0;2043;MINIBUS;M;MOY-INFERIEURE;184.0;E"
"FORD;GO;92.0;2043;MINIBUS;M;MOY-INFERIEURE;189.0;E"
"FORD;GO;92.0;2043;MINIBUS;M;MOY-INFERIEURE;192.0;E"
"FORD;GO;92.0;2083;MINIBUS;M;MOY-INFERIEURE;194.0;E"
"FORD;GO;92.0;2083;MINIBUS;M;MOY-INFERIEURE;197.0;E"
"FORD;GO;92.0;2016;MINIBUS;M;MOY-INFERIEURE;194.0;E"
"FORD;GO;92.0;2016;MINIBUS;M;MOY-INFERIEURE;197.0;E"
"FORD;GO;92.0;2057;MINIBUS;M;MOY-INFERIEURE;199.0;E"
"FORD;GO;92.0;2057;MINIBUS;M;MOY-INFERIEURE;203.0;F"
"FORD;GO;92.0;2043;MINIBUS;M;MOY-INFERIEURE;194.0;E"
"FORD;GO;92.0;2043;MINIBUS;M;MOY-INFERIEURE;197.0;E"
"FORD;GO;92.0;2083;MINIBUS;M;MOY-INFERIEURE;199.0;E"
"FORD;GO;92.0;2083;MINIBUS;M;MOY-INFERIEURE;203.0;F"
"FORD;GO;74.0;2016;MINIBUS;M;MOY-INFERIEURE;184.0;E"
"FORD;GO;74.0;2016;MINIBUS;M;MOY-INFERIEURE;189.0;E"
"FORD;GO;74.0;2016;MINIBUS;M;MOY-INFERIEURE;192.0;E"
"FORD;GO;74.0;2043;MINIBUS;M;MOY-INFERIEURE;184.0;E"
"FORD;GO;74.0;2043;MINIBUS;M;MOY-INFERIEURE;189.0;E"
"FORD;GO;74.0;2043;MINIBUS;M;MOY-INFERIEURE;192.0;E"
"FORD;GO;74.0;2016;MINIBUS;M;MOY-INFERIEURE;194.0;E"
"FORD;GO;74.0;2016;MINIBUS;M;MOY-INFERIEURE;197.0;E"
"FORD;GO;74.0;2043;MINIBUS;M;MOY-INFERIEURE;194.0;E"
"FORD;GO;74.0;2043;MINIBUS;M;MOY-INFERIEURE;197.0;E"
"FORD;GO;103.0;2057;MINIBUS;M;MOY-INFERIEURE;189.0;E"
"FORD;GO;103.0;2057;MINIBUS;M;MOY-INFERIEURE;194.0;E"
"FORD;GO;103.0;2057;MINIBUS;M;MOY-INFERIEURE;197.0;E"
"FORD;GO;103.0;2083;MINIBUS;M;MOY-INFERIEURE;194.0;E"
"FORD;GO;103.0;2083;MINIBUS;M;MOY-INFERIEURE;197.0;E"
"FORD;GO;103.0;2057;MINIBUS;M;MOY-INFERIEURE;199.0;E"
"FORD;GO;103.0;2057;MINIBUS;M;MOY-INFERIEURE;203.0;F"
"FORD;GO;92.0;2110;MINIBUS;M;MOY-INFERIEURE;194.0;E"
"FORD;GO;92.0;2110;MINIBUS;M;MOY-INFERIEURE;197.0;E"
"FORD;GO;92.0;2138;MINIBUS;M;MOY-INFERIEURE;194.0;E"
"FORD;GO;92.0;2138;MINIBUS;M;MOY-INFERIEURE;197.0;E"
"FORD;GO;92.0;2110;MINIBUS;M;MOY-INFERIEURE;199.0;E"
"FORD;GO;92.0;2110;MINIBUS;M;MOY-INFERIEURE;203.0;F"
"FORD;GO;92.0;2138;MINIBUS;M;MOY-INFERIEURE;199.0;E"
"FORD;GO;92.0;2138;MINIBUS;M;MOY-INFERIEURE;203.0;F"
"FORD;GO;103.0;2110;MINIBUS;M;MOY-INFERIEURE;194.0;E"
"FORD;GO;103.0;2110;MINIBUS;M;MOY-INFERIEURE;197.0;E"
"FORD;GO;103.0;2138;MINIBUS;M;MOY-INFERIEURE;194.0;E"
"FORD;GO;103.0;2138;MINIBUS;M;MOY-INFERIEURE;197.0;E"
"FORD;GO;103.0;2110;MINIBUS;M;MOY-INFERIEURE;199.0;E"
"FORD;GO;103.0;2110;MINIBUS;M;MOY-INFERIEURE;203.0;F"
"FORD;GO;103.0;2138;MINIBUS;M;MOY-INFERIEURE;199.0;E"
"FORD;GO;103.0;2138;MINIBUS;M;MOY-INFERIEURE;203.0;F"
"HONDA;ES;148.0;1586;BERLINE;A;MOY-SUPERIEURE;195.0;E"
"HONDA;GO;110.0;1612;BERLINE;M;MOY-SUPERIEURE;138.0;C"
"HONDA;GO;110.0;1685;BERLINE;A;MOY-SUPERIEURE;162.0;E"
"HONDA;GO;132.0;1645;BERLINE;M;MOY-SUPERIEURE;147.0;D"
"HONDA;GO;110.0;1612;BERLINE;M;MOY-SUPERIEURE;141.0;D"
"HONDA;GO;110.0;1685;BERLINE;A;MOY-SUPERIEURE;159.0;D"
"HONDA;ES;148.0;1639;BREAK;A;MOY-SUPERIEURE;199.0;E"
"HONDA;GO;110.0;1668;BREAK;M;MOY-SUPERIEURE;143.0;D"
"HONDA;GO;110.0;1743;BREAK;A;MOY-SUPERIEURE;167.0;E"
"HONDA;GO;132.0;1699;BREAK;M;MOY-SUPERIEURE;149.0;D"
"HONDA;GO;132.0;1699;BREAK;M;MOY-SUPERIEURE;150.0;D"
"HONDA;GO;110.0;1743;BREAK;A;MOY-SUPERIEURE;164.0;E"
"HONDA;ES;73.0;1256;BERLINE;M;MOY-INFERIEURE;128.0;C"
"HONDA;ES;73.0;1256;BERLINE;M;MOY-INFERIEURE;129.0;C"
"HONDA;ES;73.0;1256;BERLINE;M;MOY-INFERIEURE;131.0;C"
"HONDA;ES;104.0;1280;BERLINE;M;MOY-INFERIEURE;136.0;C"
"HONDA;ES;104.0;1341;BERLINE;M;MOY-INFERIEURE;145.0;D"
"HONDA;ES;104.0;1313;BERLINE;A;MOY-INFERIEURE;148.0;D"
"HONDA;ES;104.0;1313;BERLINE;A;MOY-INFERIEURE;150.0;D"
"HONDA;GO;110.0;1438;BERLINE;M;MOY-INFERIEURE;110.0;B"
"HONDA;GO;110.0;1438;BERLINE;M;MOY-INFERIEURE;115.0;B"
"HONDA;ES;110.0;1605;TS TERRAINS/CHEMINS;A;MOY-SUPERIEURE;193.0;E"
"HONDA;ES;114.0;1527;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;168.0;E"
"HONDA;ES;114.0;1613;TS TERRAINS/CHEMINS;A;MOY-SUPERIEURE;175.0;E"
"HONDA;ES;114.0;1613;TS TERRAINS/CHEMINS;A;MOY-SUPERIEURE;179.0;E"
"HONDA;GO;110.0;1722;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;171.0;E"
"HONDA;GO;110.0;1782;TS TERRAINS/CHEMINS;A;MOY-SUPERIEURE;195.0;E"
"HONDA;GO;110.0;1723;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;149.0;D"
"HONDA;GO;110.0;1723;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;154.0;D"
"HONDA;GO;110.0;1782;TS TERRAINS/CHEMINS;A;MOY-SUPERIEURE;174.0;E"
"HONDA;GO;110.0;1782;TS TERRAINS/CHEMINS;A;MOY-SUPERIEURE;180.0;E"
"HONDA;ES;73.0;1123;MINISPACE;M;INFERIEURE;129.0;C"
"HONDA;ES;73.0;1123;MINISPACE;M;INFERIEURE;126.0;C"
"HONDA;ES;66.0;1119;MINISPACE;M;INFERIEURE;123.0;C"
"HYUNDAI;ES;255.0;1646;COUPE;A;SUPERIEURE;235.0;F"
"HYUNDAI;ES;50.8;980;BERLINE;M;ECONOMIQUE;110.0;B"
"HYUNDAI;ES;62.5;1015;BERLINE;A;ECONOMIQUE;129.0;C"
